Date,ret_cum_aapl,ret_cum_amzn
2016-09-13,1.0246796392975792,1.1946969340178029
2016-09-14,1.0609397247270997,1.1948225246864161
2016-09-15,1.0970099667774083,1.2083235215623482
2016-09-16,1.0908400569530134,1.2221855916105435
2016-09-19,1.0781205505457994,1.2168165905273243
2016-09-20,1.0780256288561931,1.2248543933185767
2016-09-21,1.0778357854769811,1.239799682883562
2016-09-22,1.0879924062648312,1.2632851379142533
2016-09-23,1.0698623635500708,1.264933515439803
2016-09-26,1.071476032273374,1.2545879841127807
2016-09-27,1.0734693877551016,1.2811975070252282
2016-09-28,1.0816326530612241,1.3009937361654031
2016-09-29,1.064831514000949,1.301511797673433
2016-09-30,1.0730897009966776,1.3144790342077584
2016-10-03,1.0680588514475555,1.3135842006938887
2016-10-04,1.072615092548647,1.3093298167946124
2016-10-05,1.0730897009966773,1.3255467118793076
2016-10-06,1.0810631229235876,1.321308026813608
2016-10-07,1.082676791646891,1.3178071869260115
2016-10-10,1.1015662078784998,1.3213865209814915
2016-10-11,1.1039392501186516,1.3045730702208829
2016-10-12,1.1138111058376834,1.3094240097960725
2016-10-13,1.1103939250118646,1.3018728708456964
2016-10-14,1.1165638348362596,1.2919512080252442
2016-10-17,1.115804461319411,1.2762366756150023
2016-10-18,1.1150450878025624,1.2836151273960348
2016-10-19,1.1117228286663499,1.2836779227303414
2016-10-20,1.1111532985287134,1.2721078823843393
2016-10-21,1.1067869008068338,1.285718771095308
2016-10-24,1.116753678215472,1.3157035432267385
2016-10-25,1.1224489795918364,1.311135182655929
2016-10-26,1.0971998101566205,1.2913703511829075
2016-10-27,1.0866635026103464,1.2847297445799781
2016-10-28,1.0794494542002846,1.2187318482236775
2016-10-31,1.0777408637873753,1.2399252735521755
2016-11-01,1.0582819174181297,1.233002087944866
2016-11-02,1.0592311343141905,1.2018399032951854
2016-11-03,1.0425249169435211,1.2041476318309552
2016-11-04,1.03312766967252,1.1853404292061103
